cleaned_text,sentiment,sentiment_score,source
kalau lihat postingan medsos nge klaim kalau server coretax djp aman akses pihak luar pasti sebut benar alias hoaks,negative,0.9949581027030945,twitter
breaking news belakang banyak edar benda misterius alias situs situs palsu mengatasnamakan coretax djp jangan kawanpajak jadi korban banyak situs tiru sengaja buat curi data pribadi uang,negative,0.9970929622650146,twitter
hahaha jaman mulyono,positive,0.9540782570838928,tiktok
ampun kali nengok website buruk perintah coretax misal,negative,0.9994592070579529,twitter
sumpah bang gua capek banget ngerasa kerja terus produktif,negative,0.9993239641189575,tiktok
mula mau bikin npwp rasa emosi terus,negative,0.9980180263519287,tiktok
triliun triliun gaji kembang biaya pokok,neutral,0.9516518115997314,tiktok
sdm rendah langsung paham tau cuma triliun tiktok,negative,0.9992639422416687,tiktok
masalah lama web indo kuat load besar server buat apa tuh,negative,0.9989443421363831,tiktok
kendala verifikasi telpon kode otp adaaaa,negative,0.9413758516311646,tiktok
aplikasi error aplikasi error aplikasi error prok prok prok,negative,0.637937605381012,tiktok
mjb authornyablg tarung coretax,neutral,0.7102437019348145,twitter
koh bahas new born danantara,neutral,0.8489068746566772,tiktok
kemenkeu pimpin tololllq semua,neutral,0.6984519362449646,tiktok
hai kak mohon maaf atas ketidaknyamanannya kendala sila coba upload ulang bukti potong pph guna format xml unduh ulang website tks byah,neutral,0.9902612566947937,twitter
harua shif berapa login wkwkkwwk,neutral,0.9547732472419739,tiktok
jangan heran indonesia,negative,0.9880741238594055,tiktok
bagaimana feb faktur gabisa muncul pdfnya terus invalid bberapa fungsi dana banyak bikin coretax apa smpe bulan bener,negative,0.9878876209259033,twitter
full text,positive,0.9974708557128906,twitter
hai kak ecek npwp digit lalu coretax kak sila login laman coretax kemudian menu portal profil nomor identifikasi eksternal,neutral,0.9968482851982117,twitter
sosialisasi sebut sampai fungsional suluh pajak fokus tatacara aktivasi akun coretax sertifikat elektronik langkah awal siap lapor tahun tahun pajak,neutral,0.9989427924156189,twitter
maaf kalau hina coretax memang webdev baik susah dana triliun hei kalian beli chatgpt dijadiin web coretax maintenace aksjaksj,negative,0.9966650605201721,twitter
samaaaaaa longgar siang kan mau buka coretax puasa rasanyaaaaa mau mengumpaaat,positive,0.9566642642021179,tiktok
masa heran,negative,0.9975076913833618,tiktok
korupsi fix,neutral,0.9933621883392334,tiktok
auditcoretax,negative,0.9462724924087524,tiktok
kasus korupsi kait dana pajak indonesia misal kpk tetap eks jabat pajak muhamad haniv sangka gratifikasi juta feb duga korupsi proyek coretax triliun rugi rakyat pajak sejahtera,negative,0.8532460331916809,twitter
diperbaikin website coretax mau buat npwp buat orang tua dulu lebih gampang ereg padahal pulsa kode verifikasi masuk jangan sulit negara sendiri,neutral,0.5797184109687805,twitter
fakta,positive,0.9941771030426025,tiktok
sri mulyono degdegan,neutral,0.9923402070999146,tiktok
buat akun dengar sepele jadi lebih susah karna server buruk,negative,0.9992075562477112,tiktok
bang nunggu muternya umroh dulu,neutral,0.8608623743057251,tiktok
inti kalau djp mau terap cortex tuju cuman masalah tuh sistem belon siap pakai sisi nagih apa stress,negative,0.6052091717720032,tiktok
sabar kak coretax memang suka caper,positive,0.9977610111236572,twitter
bikin aplikasi coretax paling juta buat sama usaha swasta juta paling kalau web doang kalau mobile beda,neutral,0.9815800786018372,tiktok
kyaknya lebih bagus template html themeforest,positive,0.9962325692176819,tiktok
klik simpan,neutral,0.9959577918052673,tiktok
kakak bantu lapor pak purbaya biar cek mana benar,neutral,0.9972832202911377,tiktok
mic merek djp apa,neutral,0.993109941482544,tiktok
berani sikap buka komitmenkpk atas kasus coretax bikin makin yakin hukum jalan rel benar,positive,0.9319338798522949,twitter
apk ibu sri,negative,0.7669458389282227,tiktok
djp sumbar jambi sosialisasi coretax sistem paja padu nasional,neutral,0.9987432360649109,twitter
apps kek heeuhhh,positive,0.8665541410446167,tiktok
koripsii,neutral,0.994396448135376,tiktok
uang butuh pribadi uang aplikasi cortex,positive,0.6426699757575989,tiktok
coretax website paling ccd bayangin kembang dana triliun hasil kayak website buat anak magang plis lah website alpha kerja banyak tunda gara gara tai,negative,0.9952884912490845,twitter
tanya lama langsung coretax buat faktur keluar nah sekarang mau pake xml cust dpp rumit konversi dollar coba buat terang indeks panjang rujuk lokasi string yah,neutral,0.6563101410865784,twitter
mahal rapat paling harga aplikasi sisa mintain jatah sama rapat jalan jalan,negative,0.506952702999115,tiktok
solusi mas biar makin aman,positive,0.9811220169067383,tiktok
bikin model llm baru consume uda fyi dana research memang gede buat dapetnya coretax awokaowkaowok,neutral,0.5956783294677734,twitter
ngelag error server down mah kerja hasil jerih payah sendiri pajak potong lapor mandiri,negative,0.9990726709365845,tiktok
project pemerkntah biaya mahal biasa tuju izin izin pimoinan izin dpr izin ormas izin lembaga izin oartai izin instansi kait izin aman,negative,0.7084736227989197,tiktok
semua applikasi website dri perintah sering error tampil jelek banget,negative,0.9990060925483704,tiktok
internetlo bang wakakakakkaka,positive,0.5085083246231079,tiktok
gaskeun bang kasih pintar orang ngerti biar bodoh,negative,0.9792901277542114,tiktok
selasa oktober kpp pratama batang bapak muhammad herijanto wahjudi utomo kpkp kendal bapak abdul hakim koordinasi bupati kendal ibu dyah kartika permanasari beri audiensi kait sosialisasi aktivasi akun coretax djp kode otorisasi djp,neutral,0.9990418553352356,twitter
iyaa bbrp orang memang gitu mungkin temenmu pernah apa pegang efaktur djponline kalau pernah megang gelagap kalau liat tampil website coretax susah cuma kadang suka error waktu login upload kan nah ribet karna luar kuasa,negative,0.9939515590667725,twitter
coretax ngelatih llm buat nyaingin chatgpt bang,negative,0.9843557476997375,tiktok
apk ibu sri,negative,0.7669458389282227,tiktok
coretax apa otomatis isi email bel soal tadi malah isi email jual,negative,0.9767069816589355,twitter
kembali djp online,negative,0.9905521869659424,tiktok
best pokok,positive,0.9993441700935364,tiktok
sekarang mulai buka jasa joki npwp website baru pake coretax guys fee sesuai syarat ubah sekarang gabisa buru buru kerja lumayan susah ribet guys,negative,0.8681653141975403,twitter
clear cache amp cookies browser guna guna private browser mozilla incognito window chrome guna perangkat browser apabila kakak alami kendala daftar npwp online lalu coretax,neutral,0.9970816969871521,twitter
kabur dulu,negative,0.4965512752532959,tiktok
doa bikin coretax bagi mau duit doang korup coretax tenang hidup belit masalah plus sembelit minggu bulan sekali aamiin bikin aplikasi kontol gapake url query kira data cuma kali ngemtot memang,negative,0.9990624785423279,twitter
bikin faktur pajak upload minggu error terus tanggal merah iseng upload baru,negative,0.9947282671928406,tiktok
susah tetep terang milik akun tetep log,negative,0.5483248233795166,tiktok
trilyun kalah sama bangbang,negative,0.9909274578094482,tiktok
kalau buka bukan servernya overload memang verifikasi awal sistem bedain orang buka iseng serius deteksi detak jantung hela nafas usernya,negative,0.9612206220626831,tiktok
klik simpan,neutral,0.9959577918052673,tiktok
tinggl coba bobol kalau standart bukti record video terus kirim purbaya atw direksi coretax biar tindak lanjut skedar omong doang,negative,0.750337541103363,tiktok
admin kantor upload dokumen pjak coretax ampe kesel sendiri,negative,0.999197781085968,tiktok
bagi tax bentar spaneng mesti bikin betul awal tahun sial memang coretax bikin orang ribet,negative,0.9992609620094299,twitter
ribet serius cuma mudah,negative,0.8488152027130127,tiktok
betul betul betul,negative,0.962894856929779,tiktok
mana mahal banget budgetnya curiga sihhh faktor heemm,negative,0.9987932443618774,tiktok
ada ada eror mulu,negative,0.9959859251976013,tiktok
korupsiiiii,negative,0.9971843361854553,tiktok
gagal login terus,negative,0.9992364645004272,tiktok
hai kak dapat kendala laku daftar online lalu coretax daftar npwp online laku lalu website sila pilih menu guna baru daftar sini kak apabila kakak alami,neutral,0.9952109456062317,twitter
sayaaa aktivasi slalu gagal,negative,0.9991663694381714,tiktok
informasi apabila tahun milik akun djp online login coretax sila guna menu lupa kata sandi coretax lebih pandu lupa kata sandi coretax lihat laman ikut,neutral,0.9972245693206787,twitter
chatgpt pake usd,neutral,0.9983034133911133,tiktok
auditttt tangkap,neutral,0.9987325072288513,tiktok
sekarang foto kartu,negative,0.9602822661399841,tiktok
min kok website coretax gabsa buka,neutral,0.9805441498756409,twitter
musti pake coretax kak,neutral,0.6242190599441528,twitter
akhir tahun otw puasa libur lebaran sama tahun tahun pakai coretax wassalam duluan hampir tahun gubrak gubruk,negative,0.9973382353782654,twitter
pojok pajak kpp pratama pondok gede kantor camat pondok melati tim kpp pratama pondok gede laksana giat pojok pajak tanggal november fokus aktivasi akun coretax minta kode otorisasi djp,neutral,0.9982695579528809,twitter
mengaktivasi akun coretax kak tutorial aktivasi akun coretax simak video ikut tks ayat,neutral,0.9912903308868408,twitter
dukung terus langkah kpk mulai kasus coretax semua indonesia bebas korupsi komitmenkpk,negative,0.5233376622200012,twitter
pake angular,neutral,0.8263262510299683,tiktok
mohon jelas akibat betul pph masa september espt langsung kompensasi masa november desember coretax bagaimana langkah kompensasi atas september sebut terima kasih,neutral,0.9893618226051331,twitter
bilg divisi pajak lama banget ngerjain lapor bulan mulut diem coba jam jadi gila ngadepin coretax,negative,0.9994452595710754,twitter
heran uda viral gin kpk anteng jangan,negative,0.9916061162948608,tiktok
kalau lapor masa badan bagaimana akses kak,neutral,0.991990864276886,tiktok
hari susah bikib fakfurnya arghhhhhh sebell,negative,0.999336302280426,tiktok
terus rakyat kapan liat mutasi rek tugas pajak,negative,0.9897301197052002,tiktok
kalau telat lapor pajak denda ribu bulan salah minta maaf,negative,0.936072826385498,tiktok
progress bang lebih parah kali,positive,0.5029385685920715,tiktok
mau kalau versi soal suka ras ngungkit beres cari celah,negative,0.9958376884460449,tiktok
siapa vendor website coretax wkwkwkwk,neutral,0.8319448232650757,twitter
sri mulyono degdegan,neutral,0.9923402070999146,tiktok
semangat lawan korupsi makin hidup lewat langkah kpk tangan kasus coretax komitmenkpk,neutral,0.9764503836631775,twitter
lha punya aplikasi coretax ancur berani usut proses ada,negative,0.9993209838867188,twitter
mark,negative,0.42967498302459717,tiktok
eror mulu bang,negative,0.999187171459198,tiktok
eror mulu eror mulu eror mulu lot banget lot banget lot banget,negative,0.9991785883903503,tiktok
bagaimana lah tengah biaya pakai buat rapat sisa buat booking hotel,negative,0.9928701519966125,tiktok
ikut tata cara akun djp online sila login informasi kakak kirim npwp elektronik email klik tombol kirim email bagi bawah akun coretax sila login portal dokumen hasil dokumen,neutral,0.9970968961715698,twitter
jefri nichol memposting ulang,neutral,0.9984772801399231,tiktok
ngehe beunerrr coretax error prepop pib jadi ppn impor diinput manual grrr,negative,0.9991335272789001,twitter
kalau buat npwp badan tpi ahu valid terus gmna yah kak,neutral,0.9919335246086121,tiktok
rekomendasi banget buat npwp online ribet tinggal tunggu jadi hehehe makasih kak,positive,0.9933383464813232,tiktok
entah develop webnya siapa hire gua plis perintah sama tmn tmn gua orang lebih baik developnya,negative,0.9876032471656799,tiktok
triliun makan triliun coretax,neutral,0.991493821144104,tiktok
babak baru sri mulyani doal coretax melek yukk indonesiagelap tolakuutni supremasisipil maribangunkesadaran tolakokupasitanahrakyat matamubutagunakanlampujauhmeskidalamkota november,negative,0.9897081851959229,twitter
lapor lansung pak purbaya bang,neutral,0.9975458979606628,tiktok
transparan guna uang pajak,neutral,0.591385543346405,tiktok
pagi doang lancar siang malah eror,negative,0.996950626373291,tiktok
masuk kantong jabat,negative,0.7285846471786499,tiktok
menang mafia tanah tukin dosen phk deflasi aparat brutal mbg ugal ugalan coretax masalah dana asing kabur didik sehat banyak juang banyak tuntut penuh peringatandarurat,negative,0.9993293285369873,twitter
paling miliar utuk buat apk lebih buat,negative,0.9621090888977051,tiktok
indonesia jangan heran,positive,0.9962127208709717,tiktok
hopeless perintah sekarang,negative,0.9955090284347534,tiktok
amanah pollll butuh mepet langsung sat set jadiiii,neutral,0.6809064149856567,tiktok
boom,positive,0.9561601281166077,tiktok
jadi kalau kawanpuspa aktivasi akun coretax punya kode otorisasi sertifikat digital swipe buat simak pandu kunjung pandu lengkap,neutral,0.9981613755226135,twitter
coretax produk gagal,negative,0.9978349804878235,tiktok
lapor,negative,0.9680193662643433,tiktok
ubah wajib pajak badan negeri kakak akses akun coretax npwp elektronik kak unduh npwp elektronik sila log akun coretax kakak,neutral,0.9982773065567017,twitter
tangkap layar edar sebut sama sekali asal komputer milik djp khusus server coretax djp jadi jangan khawatir kawanpajak manfaat sistem coretax urus paja jadi lebih relax,positive,0.8653645515441895,twitter
baik kertas keluarin uang,negative,0.9951959252357483,tiktok
lagi anying website djp bener sistem ngelink semua ege pake coretax segala fakkk kata gua mah,negative,0.9994122982025146,twitter
sampe sakit karna begadang terus nyoba input coretax karna bagi tax kantor,negative,0.8869906067848206,tiktok
iya hebat lebih hebat kalau usut soal dana buat coretax berani pak jaksa,negative,0.8998398184776306,twitter
tebak berapa anggar buat video,neutral,0.957147479057312,tiktok
hai kak pasti pic utama tera pihak kait akun badan lanjut sila login coretax guna akun pic sebut hasil masuk sila pilih role bagi atas website impersonate badan kak,neutral,0.988184928894043,twitter
kelas negara,negative,0.9838416576385498,tiktok
coretax telan anggar miliar mana dana tuh bikin coretax mahal mahal becus,negative,0.9993832111358643,twitter
mending pake jasa,negative,0.9989116191864014,tiktok
dapet email suruh registrasi kode otorisasi sistem coretax djp gitu buat ntar lapor agustus cuma lupa mulu baru inget sekarang,neutral,0.9728336334228516,twitter
mantap,positive,0.9991832375526428,tiktok
kacau kacau,negative,0.9989944100379944,tiktok
ngakak,negative,0.9988923668861389,tiktok
