cleaned_text,sentiment,sentiment_score,source,text,date,rating
buat faktur pajak sebut coretax lalu menu efaktur pajak keluar pilih kode transaksi,neutral,0.9985072016716005,twitter,buat faktur pajak sebut coretax lalu menu efaktur pajak keluar pilih kode transaksi,,
perlu kantor pajak kawanpajak sebentar masa lapor tahun tiba jangan lupa segera aktif akun coretax buat kode otorisasi dulu semua serba online langsung akses aktivasi akun coretax urus pajak makin relax,positive,0.8025305867195129,twitter,perlu kantor pajak kawanpajak sebentar masa lapor tahun tiba jangan lupa segera aktif akun coretax buat kode otorisasi dulu semua serba online langsung akses aktivasi akun coretax urus pajak makin relax,,
email sama nomor gabisa ganti,neutral,0.5271775722503662,tiktok,email sama nomor gabisa ganti,,
hai kak mohon maaf atas ketidaknyamanannya kendala kode verifikasi otp masuk jadi laku daftar npwp lalu coretax,neutral,0.9224926829338074,twitter,hai kak mohon maaf atas ketidaknyamanannya kendala kode verifikasi otp masuk jadi laku daftar npwp lalu coretax,,
perintah mau lebih banyak duit denda,negative,0.9952375888824464,tiktok,perintah mau lebih banyak duit denda,,
mampir gara coretax,negative,0.9960393905639648,tiktok,mampir gara coretax,,
tuju bang akhir abang ngerasain apa rasain muter hari obat,positive,0.6673290133476257,tiktok,tuju bang akhir abang ngerasain apa rasain muter hari obat,,
kenapa kita ga bisa hukum sri mulyani?,,,youtube,Kenapa kita ga bisa hukum sri mulyani?,2025-11-11,
bukan coretax corestress,negative,0.9885531663894652,tiktok,bukan coretax corestress,,
hai kak mohon maaf atas ketidaknyamanannya atas kendala sebut sedang tangan tim kait mohon kenan coba kala kak akses coretax sila coba laku ikut laku clear cache cookies browser,neutral,0.9931232333183287,twitter,hai kak mohon maaf atas ketidaknyamanannya atas kendala sebut sedang tangan tim kait mohon kenan coba kala kak akses coretax sila coba laku ikut laku clear cache cookies browser,,
"kacau ini masa email saya berubah, jadi email yang tidak saya kenal, wah keamanannya sudah gak bisa di percaya ini perpajakan",,,play_store,"kacau ini masa email saya berubah, jadi email yang tidak saya kenal, wah keamanannya sudah gak bisa di percaya ini perpajakan",2025-07-14 16:01:13,1.0
web coretax basis web bukan web pake error coba bikin situs webnya coretax amp danantara bas web bullion bank bikin website web kompilasi sama blockchain minta anak bangsa buat project blockchain bikin mulus koneksi bullion bullish tuh,negative,0.7907334566116333,twitter,web coretax basis web bukan web pake error coba bikin situs webnya coretax amp danantara bas web bullion bank bikin website web kompilasi sama blockchain minta anak bangsa buat project blockchain bikin mulus koneksi bullion bullish tuh,,
aplikasi tolol,positive,0.9963417649269104,tiktok,aplikasi tolol,,
november ber apa ama ramai aktivasi akun coretax yuk kawanpajak informasi lengkap kawanpajak cek aktivasi akun coretax urus pajak makin relax,neutral,0.9574424624443054,twitter,november ber apa ama ramai aktivasi akun coretax yuk kawanpajak informasi lengkap kawanpajak cek aktivasi akun coretax urus pajak makin relax,,
best pokok,positive,0.9993441700935364,tiktok,best pokok,,
"aplikasi busuk, sampah, ribet.",,,play_store,"Aplikasi Busuk, Sampah, Ribet.",2025-03-18 05:27:08,1.0
paling buat realisasi berapa wkwk,negative,0.8704975247383118,tiktok,paling buat realisasi berapa wkwk,,
"apk gajelas, uang pajak kemana aje bikin ribet lu",,,play_store,"apk gajelas, uang pajak kemana aje bikin ribet lu",2025-09-19 03:56:52,1.0
kalau ngamuk ngamuk,negative,0.9979537725448608,tiktok,kalau ngamuk ngamuk,,
bantuiin bang tim cortax biar kgk muter jangan cuman kasihan kasihanin,negative,0.998653769493103,tiktok,bantuiin bang tim cortax biar kgk muter jangan cuman kasihan kasihanin,,
coretax jahannam stop jahatin,negative,0.9990664124488832,twitter,coretax jahannam stop jahatin,,
orang amerika budaya rapat hotel makan mewah tiap sesi rapat biaya kendara inap uang saku,negative,0.9395278096199036,tiktok,orang amerika budaya rapat hotel makan mewah tiap sesi rapat biaya kendara inap uang saku,,
"kaga jelas aplikasi kaga jelas , ribet bngt bikin npwp doangan .",,,play_store,"kaga jelas aplikasi kaga jelas , ribet bngt bikin npwp doangan .",2025-06-05 10:33:08,1.0
kata kalau hubung pemerinth bodo,negative,0.9867613315582277,tiktok,kata kalau hubung pemerinth bodo,,
nanti selesai laku daftar kakak terima surat terbit akun wajib pajak email daftar surat sebut muat kata sandi login coretax kakak perlu laku aktivasi akun kak,neutral,0.996382474899292,twitter,nanti selesai laku daftar kakak terima surat terbit akun wajib pajak email daftar surat sebut muat kata sandi login coretax kakak perlu laku aktivasi akun kak,,
gerceppp banget pokok btw terimakasih banyak sangat bantu banget buat orang mageran keluar,positive,0.9980085492134094,tiktok,gerceppp banget pokok btw terimakasih banyak sangat bantu banget buat orang mageran keluar,,
masuk pribadi baru project kaya,negative,0.6719446182250977,tiktok,masuk pribadi baru project kaya,,
aplikasi gak guna!! gini negara mau maju darimana?? pajak aja di gedein tapi pelayanan ruwet! pengen lapor lewat online biar hemat waktu tapi malah muter-muter aja kayak kentut!,,,play_store,Aplikasi gak guna!! Gini negara mau maju darimana?? Pajak aja di gedein tapi pelayanan ruwet! Pengen lapor lewat online biar hemat waktu tapi malah muter-muter aja kayak kentut!,2025-03-15 08:25:01,1.0
sistem mentah dijejelin mulut rakyat atas nama target pajak,negative,0.9988570213317872,tiktok,sistem mentah dijejelin mulut rakyat atas nama target pajak,,
asli mah cuman juta bang,negative,0.9950472116470336,tiktok,asli mah cuman juta bang,,
dulu saya kira sri mulyani orang baik,,,youtube,Dulu saya kira Sri Mulyani orang baik,2025-11-04,
gagal login terus,negative,0.9992364645004272,tiktok,gagal login terus,,
kita itu terlalu terpukau dgn asing,,,youtube,Kita itu terlalu terpukau dgn asing,2025-11-04,
lelet rekening lama tutup muncul terus foto online tolak terus beda rambut ama wajah ktp awal padahal orang kan ubah bentuk wajah kurus gemuk rambut,negative,0.9982215762138368,tiktok,lelet rekening lama tutup muncul terus foto online tolak terus beda rambut ama wajah ktp awal padahal orang kan ubah bentuk wajah kurus gemuk rambut,,
salur paling berapa,neutral,0.9654331207275392,tiktok,salur paling berapa,,
sabar kak coretax memang suka caper,positive,0.9977610111236572,twitter,sabar kak coretax memang suka caper,,
jelek,,,play_store,Jelek,2025-02-19 02:25:43,1.0
"mau lapor pajak kok repot amat ya, 2 jam nunggu kode verifikasi, dari email, sms, gak muncul2. app payah",,,play_store,"Mau lapor pajak kok repot amat ya, 2 jam nunggu kode Verifikasi, dari email, sms, gak muncul2. App payah",2025-02-24 07:54:56,1.0
full text,positive,0.9974708557128906,twitter,full text,,
coretax kalau bentuk orang tonjokin tiap hari error gin shibal,negative,0.9991583824157716,twitter,coretax kalau bentuk orang tonjokin tiap hari error gin shibal,,
"tiap tahun mau lapor pajak pasti ada-ada sistemnya tidak efisien, dibuat ribet tiap tahun gonta-ganti sistem, tapi tetap saja mempersulit untuk lapor pajak!!! gak usah gonta-ganti tampilan perbaiki dulu sistemnya biar mempermudah orang,, karena gak semua orang paham lapor pajak ginian!!!",,,play_store,"Tiap tahun mau lapor pajak pasti ada-ada sistemnya tidak efisien, dibuat ribet tiap tahun gonta-ganti sistem, tapi tetap saja mempersulit untuk lapor pajak!!! Gak usah gonta-ganti tampilan perbaiki dulu sistemnya biar mempermudah orang,, karena gak semua orang paham lapor pajak ginian!!!",2025-01-25 01:58:31,1.0
nambah dikit bikin aplikasi kelas deepsek tuh,negative,0.757644772529602,tiktok,nambah dikit bikin aplikasi kelas deepsek tuh,,
weekend ketemu coretax,neutral,0.7941054701805115,twitter,weekend ketemu coretax,,
mau nanges,negative,0.8570502400398254,tiktok,mau nanges,,
kayak versi baru djp apa beda kak,neutral,0.5449360609054565,tiktok,kayak versi baru djp apa beda kak,,
mantap,,,play_store,mantap,2025-03-20 00:34:57,5.0
tuan krab uang uang uang perintah aplikasi aplikasi aplikasi,neutral,0.996066391468048,tiktok,tuan krab uang uang uang perintah aplikasi aplikasi aplikasi,,
ganti alamat email website djponline mau ubah password coretax alamat email tera guna email lama daftar mohon bantu terima kasih,neutral,0.9867537617683412,twitter,ganti alamat email website djponline mau ubah password coretax alamat email tera guna email lama daftar mohon bantu terima kasih,,
asli emng web scam anj coretax cukimayyyyy,neutral,0.9960076808929444,twitter,asli emng web scam anj coretax cukimayyyyy,,
ganti rezim ganti sistem koh mumpung atas search sistem sempurna lepas orang make sistem sempurna share,negative,0.9340047836303712,tiktok,ganti rezim ganti sistem koh mumpung atas search sistem sempurna lepas orang make sistem sempurna share,,
"saya sudah mengisi seluruh data untuk pendaftaran npwp, namun saat klik ajukan permohonan, situs hanya memuat tanpa henti. ini sangat mengecewakan karena saya sudah mengulang beberapa kali. tolong perbaiki sistem ini agar tidak menyulitkan pengguna.",,,play_store,"Saya sudah mengisi seluruh data untuk pendaftaran NPWP, namun saat klik Ajukan Permohonan, situs hanya memuat tanpa henti. Ini sangat mengecewakan karena saya sudah mengulang beberapa kali. Tolong perbaiki sistem ini agar tidak menyulitkan pengguna.",2025-07-18 06:43:45,1.0
beneran rill gaiiiisssss,positive,0.9959946870803832,tiktok,beneran rill gaiiiisssss,,
tepuk pramuka semua yel yel ditepukin,neutral,0.9469354152679444,tiktok,tepuk pramuka semua yel yel ditepukin,,
jelas udah ada backdoor nya itu coretax wkwk,,,youtube,Jelas udah ada backdoor nya itu coretax wkwk,2025-11-15,
punya daftar daftar cek keluar nama pas email sama nomer telpon cara bagaimana,negative,0.5865979194641113,tiktok,punya daftar daftar cek keluar nama pas email sama nomer telpon cara bagaimana,,
apk gk jelas,,,play_store,apk gk jelas,2025-11-20 01:39:20,1.0
hai kak website coretax kompensasi otomatis muncul normal masa ikut lapor sebut masuk status betul nilai kompensasi muncul sila periksa lebih,neutral,0.9572546482086182,twitter,hai kak website coretax kompensasi otomatis muncul normal masa ikut lapor sebut masuk status betul nilai kompensasi muncul sila periksa lebih,,
hai kak bantu kendala alami apa dapat kendala laku daftar npwp online lalu coretax daftar npwp online laku lalu website sila pilih menu,neutral,0.9779722690582277,twitter,hai kak bantu kendala alami apa dapat kendala laku daftar npwp online lalu coretax daftar npwp online laku lalu website sila pilih menu,,
web inimah,negative,0.380126804113388,tiktok,web inimah,,
denger djp,negative,0.9894230961799622,tiktok,denger djp,,
usaha nang bang gara gara coretax,negative,0.9957594275474548,tiktok,usaha nang bang gara gara coretax,,
ladangg kor,negative,0.7312921285629272,tiktok,ladangg kor,,
​ jualan barang yg bagus n bermanfaat dianggap ga ngelakuin sumbangsih untuk mendukung ekonomi bangsa? trs apa yg dianggap bersumbangsih membantu bangsa menurut anda? apakah mjd buzzer unfaedah adlh sumbangsih untuk bangsa gitu? atau memanfaatkan kepintaran org dg gratisan penindasan kpd yg pintar dibalut dg kata indah seperti cinta bangsa? jadilah buzzer berfaedah 👍,,,youtube,​ @tokokuchiki874  jualan barang yg bagus n bermanfaat dianggap ga ngelakuin sumbangsih untuk mendukung ekonomi bangsa? trs apa yg dianggap bersumbangsih membantu bangsa menurut anda? apakah mjd buzzer unfaedah adlh sumbangsih untuk bangsa gitu? atau memanfaatkan kepintaran org dg gratisan penindasan kpd yg pintar dibalut dg kata indah seperti cinta bangsa? jadilah buzzer berfaedah 👍,2025-11-04,
otp ga masuk-masuk ke email,,,play_store,Otp ga masuk-masuk ke email,2025-03-04 13:13:38,1.0
sumpah iya anjir kemaren bikin nib coretax susah minta ampun,negative,0.9989150762557985,tiktok,sumpah iya anjir kemaren bikin nib coretax susah minta ampun,,
kalah budget buat,negative,0.98874694108963,tiktok,kalah budget buat,,
"kenapa gak tanya insiyur nya gojek atau tokped, mereka sudah buat aplikasi canggih, bahkan multilayer dan multi tasking, tokped itu juga bisa bayar pajak, pln, pulsa, pdam, bayar qris token dll, gojek bisa nggabungin cs, dan driver trus pakai maap google map dan kasih argo 3k per km, itu insinyur yang bikin aplikasi go-jek itu canggihnya, bisa aplikasinya itung sendiri per km argo? kalo cortek kan cuma masalah pajak monoton aja cuma single layer dan sedikit task, jauh beda dengan gojek yang tugas nya dinamis dan life, jadi server gojek bukan sembarangan server??",,,youtube,"Kenapa gak tanya insiyur nya gojek atau tokped, mereka sudah buat aplikasi canggih, bahkan multilayer dan multi tasking, tokped itu juga bisa bayar pajak, PLN, pulsa, PDAM, bayar qris token dll, gojek bisa nggabungin cs, dan driver trus pakai maap Google map dan kasih argo 3k per km, itu insinyur yang bikin aplikasi GO-JEK itu canggihnya, bisa aplikasinya itung sendiri per km argo? Kalo cortek kan cuma masalah pajak monoton aja cuma single layer dan sedikit task,  jauh beda dengan gojek yang tugas nya dinamis dan life, jadi server gojek bukan sembarangan server??",2025-11-04,
kak daftar mohon skb gara salah berkas ja suruh ulang awal pdhal revisi,neutral,0.9977344274520874,tiktok,kak daftar mohon skb gara salah berkas ja suruh ulang awal pdhal revisi,,
tak suruh chat gpt buat apk coretax,neutral,0.9946974515914916,tiktok,tak suruh chat gpt buat apk coretax,,
edukasi coretax halo kawanpajak rangka siap lapor tahun tahun pajak laku tahun kpp pratama bengkulu ada edukasi coretax wajib pajak badan kamis,neutral,0.9983144998550416,twitter,edukasi coretax halo kawanpajak rangka siap lapor tahun tahun pajak laku tahun kpp pratama bengkulu ada edukasi coretax wajib pajak badan kamis,,
mudahh pas mau log gabisa kakkkkkkk captcha salah terus padahal masukin bener,negative,0.9701133370399476,tiktok,mudahh pas mau log gabisa kakkkkkkk captcha salah terus padahal masukin bener,,
masa paham,negative,0.9988434314727784,tiktok,masa paham,,
"aplikasi tidak berguna,, verifikasi aja lama apalagi verifikasi nomor televon",,,play_store,"aplikasi tidak berguna,, verifikasi aja lama apalagi verifikasi nomor televon",2025-04-12 07:02:55,1.0
infooo lokerrr,positive,0.9989374279975892,tiktok,infooo lokerrr,,
nunggu hasil kpk akibat tender coretax,neutral,0.9987892508506776,tiktok,nunggu hasil kpk akibat tender coretax,,
server lemot parah untuk sekelas pemerintah tolong diperbaiki heran asli,,,play_store,Server lemot parah untuk sekelas pemerintah tolong diperbaiki heran asli,2025-01-31 09:02:39,1.0
"lapor pajak aja susah,. kode verifikasi bisa berjam jam baru di kirim, setelah di masukkan malah sudah gak berlaku,. aplikasi apaaa ini,.",,,play_store,"Lapor pajak aja susah,. Kode verifikasi bisa berjam jam baru di kirim, setelah di masukkan malah sudah gak berlaku,. Aplikasi apaaa ini,.",2025-03-04 02:49:28,1.0
trilyun kalah sama bangbang,negative,0.9909274578094482,tiktok,trilyun kalah sama bangbang,,
jelek darimananya? perasaan bagus² aja dan pengiriman kodenya juga cepat.,,,play_store,Jelek darimananya? Perasaan bagus² aja dan pengiriman kodenya juga cepat.,2025-03-12 09:15:35,5.0
benerin tuh coretax pak,positive,0.9749600291252136,tiktok,benerin tuh coretax pak,,
kalau teraktivasi bagaimana kak bentuk cara tau teraktivasi,neutral,0.9921233057975768,tiktok,kalau teraktivasi bagaimana kak bentuk cara tau teraktivasi,,
duit triliun isi sama boomer perintah,negative,0.9959421753883362,tiktok,duit triliun isi sama boomer perintah,,
login coretax guna jaring internet browser perangkat pasti jaring internet lancar stabil mohon sedia coba kala,neutral,0.9787386059761048,twitter,login coretax guna jaring internet browser perangkat pasti jaring internet lancar stabil mohon sedia coba kala,,
"gaada fitur lupa kata sandi beuh, jadi susah masuk mana kartunya ilang",,,play_store,"gaada fitur lupa kata sandi beuh, jadi susah masuk mana kartunya ilang",2025-10-31 07:15:09,1.0
